time_stamp;pm2.5_atm
4/09/2022;0.00
4/09/2022;0.20
4/09/2022;0.20
4/09/2022;0.20
4/09/2022;0.90
4/09/2022;0.50
4/09/2022;0.10
4/09/2022;0.00
4/09/2022;0.00
4/09/2022;0.00
4/09/2022;0.00
4/09/2022;0.00
4/09/2022;0.00
4/09/2022;0.00
4/09/2022;0.00
4/09/2022;0.00
4/09/2022;0.00
4/09/2022;0.10
4/09/2022;0.20
4/09/2022;0.10
4/09/2022;0.20
4/09/2022;0.70
4/09/2022;3.90
5/09/2022;1.40
5/09/2022;4.30
5/09/2022;3.00
5/09/2022;0.10
5/09/2022;0.10
5/09/2022;0.10
5/09/2022;0.40
5/09/2022;0.50
5/09/2022;0.20
5/09/2022;0.10
5/09/2022;0.10
5/09/2022;0.00
5/09/2022;0.00
5/09/2022;1.50
5/09/2022;10.00
5/09/2022;1.30
5/09/2022;0.30
5/09/2022;0.00
5/09/2022;0.10
5/09/2022;0.30
5/09/2022;0.40
5/09/2022;0.10
5/09/2022;0.10
5/09/2022;0.20
6/09/2022;0.20
6/09/2022;0.10
6/09/2022;0.30
6/09/2022;0.40
6/09/2022;0.60
6/09/2022;1.50
6/09/2022;1.10
6/09/2022;1.90
6/09/2022;0.20
6/09/2022;1.00
6/09/2022;0.30
6/09/2022;2.60
6/09/2022;1.00
6/09/2022;0.90
6/09/2022;0.60
6/09/2022;0.30
6/09/2022;0.70
6/09/2022;1.20
6/09/2022;1.50
6/09/2022;0.80
6/09/2022;0.30
6/09/2022;0.40
6/09/2022;0.30
6/09/2022;0.60
7/09/2022;0.30
7/09/2022;1.00
7/09/2022;1.80
7/09/2022;1.60
7/09/2022;10.00
7/09/2022;47.30
7/09/2022;36.00
7/09/2022;22.70
7/09/2022;6.30
7/09/2022;0.30
7/09/2022;0.00
7/09/2022;0.00
7/09/2022;0.00
7/09/2022;0.00
7/09/2022;0.10
7/09/2022;0.40
7/09/2022;0.30
7/09/2022;0.30
7/09/2022;0.40
7/09/2022;1.40
7/09/2022;2.70
7/09/2022;5.20
7/09/2022;6.60
7/09/2022;7.70
8/09/2022;8.30
9/09/2022;0.00
9/09/2022;0.00
9/09/2022;0.00
9/09/2022;0.00
9/09/2022;0.00
9/09/2022;0.00
9/09/2022;0.00
9/09/2022;0.20
9/09/2022;10.70
9/09/2022;0.20
9/09/2022;0.00
9/09/2022;0.00
9/09/2022;0.00
9/09/2022;0.00
12/09/2022;5.00
12/09/2022;4.60
12/09/2022;3.90
12/09/2022;3.90
12/09/2022;3.20
12/09/2022;4.10
12/09/2022;6.60
13/09/2022;10.20
13/09/2022;21.20
13/09/2022;31.20
13/09/2022;36.30
13/09/2022;28.30
13/09/2022;25.50
13/09/2022;24.40
13/09/2022;26.40
13/09/2022;13.20
13/09/2022;4.60
13/09/2022;2.80
13/09/2022;2.10
13/09/2022;1.40
13/09/2022;0.70
13/09/2022;0.50
13/09/2022;0.20
13/09/2022;0.10
13/09/2022;0.10
13/09/2022;0.20
13/09/2022;0.50
13/09/2022;1.10
13/09/2022;2.60
13/09/2022;2.70
13/09/2022;1.80
14/09/2022;1.90
14/09/2022;1.80
14/09/2022;1.90
14/09/2022;2.50
14/09/2022;2.20
14/09/2022;2.10
14/09/2022;0.50
14/09/2022;1.00
14/09/2022;1.50
14/09/2022;1.80
14/09/2022;0.50
14/09/2022;0.20
14/09/2022;0.40
14/09/2022;1.00
14/09/2022;1.20
14/09/2022;1.30
14/09/2022;1.30
14/09/2022;1.30
14/09/2022;1.60
14/09/2022;1.90
14/09/2022;0.80
14/09/2022;0.20
14/09/2022;0.00
14/09/2022;0.00
15/09/2022;0.00
15/09/2022;0.00
15/09/2022;0.00
15/09/2022;0.00
15/09/2022;0.00
15/09/2022;0.00
15/09/2022;0.00
15/09/2022;0.00
15/09/2022;0.00
15/09/2022;0.00
15/09/2022;0.00
15/09/2022;0.00
15/09/2022;0.00
15/09/2022;0.00
15/09/2022;0.00
15/09/2022;0.00
15/09/2022;0.00
16/09/2022;0.20
16/09/2022;0.00
16/09/2022;0.10
16/09/2022;0.20
16/09/2022;0.10
16/09/2022;0.00
16/09/2022;0.00
16/09/2022;0.20
20/09/2022;3.40
20/09/2022;2.20
20/09/2022;2.20
22/09/2022;16.70
22/09/2022;1.10
22/09/2022;0.30
22/09/2022;0.10
22/09/2022;0.10
22/09/2022;0.10
22/09/2022;2.90
22/09/2022;4.20
22/09/2022;0.50
22/09/2022;0.50
22/09/2022;1.00
22/09/2022;2.20
22/09/2022;3.00
22/09/2022;3.00
22/09/2022;2.90
22/09/2022;1.80
24/09/2022;2.10
24/09/2022;1.00
24/09/2022;0.40
24/09/2022;2.00
24/09/2022;2.00
25/09/2022;0.60
25/09/2022;2.60
25/09/2022;3.20
25/09/2022;6.10
25/09/2022;10.50
25/09/2022;12.20
25/09/2022;6.90
25/09/2022;6.10
25/09/2022;10.30
25/09/2022;4.10
25/09/2022;5.00
25/09/2022;6.30
25/09/2022;7.80
25/09/2022;8.40
25/09/2022;7.00
25/09/2022;5.80
25/09/2022;7.50
25/09/2022;11.00
25/09/2022;10.30
25/09/2022;10.50
25/09/2022;14.10
25/09/2022;18.20
25/09/2022;8.70
25/09/2022;3.90
26/09/2022;3.80
26/09/2022;4.00
26/09/2022;11.70
26/09/2022;19.20
26/09/2022;10.80
26/09/2022;9.20
26/09/2022;16.20
26/09/2022;25.80
26/09/2022;20.10
26/09/2022;2.50
26/09/2022;1.70
26/09/2022;3.00
26/09/2022;1.50
26/09/2022;1.60
26/09/2022;3.60
26/09/2022;10.50
26/09/2022;3.50
26/09/2022;6.00
26/09/2022;5.50
27/09/2022;1.80
27/09/2022;2.70
27/09/2022;0.20
27/09/2022;0.00
27/09/2022;0.00
27/09/2022;0.00
27/09/2022;0.00
27/09/2022;0.00
27/09/2022;0.00
27/09/2022;0.00
27/09/2022;0.00
27/09/2022;1.80
27/09/2022;4.00
27/09/2022;7.40
27/09/2022;8.20
27/09/2022;4.20
27/09/2022;3.20
28/09/2022;3.10
28/09/2022;2.70
28/09/2022;3.50
28/09/2022;6.10
28/09/2022;7.40
28/09/2022;10.50
28/09/2022;11.20
28/09/2022;5.40
28/09/2022;5.60
28/09/2022;5.90
28/09/2022;7.10
28/09/2022;6.20
28/09/2022;7.10
28/09/2022;8.30
28/09/2022;9.50
28/09/2022;11.70
28/09/2022;12.00
28/09/2022;11.00
28/09/2022;12.80
28/09/2022;12.30
29/09/2022;13.80
29/09/2022;10.90
29/09/2022;8.00
29/09/2022;6.90
29/09/2022;7.90
29/09/2022;10.60
29/09/2022;11.70
29/09/2022;21.10
29/09/2022;11.70
29/09/2022;5.50
29/09/2022;3.50
29/09/2022;4.00
29/09/2022;3.30
29/09/2022;1.80
29/09/2022;1.30
29/09/2022;0.10
29/09/2022;0.70
29/09/2022;0.80
29/09/2022;1.60
29/09/2022;4.40
29/09/2022;0.40
29/09/2022;1.20
29/09/2022;0.80
29/09/2022;0.30
30/09/2022;0.20
30/09/2022;0.50
30/09/2022;0.40
30/09/2022;0.20
30/09/2022;0.20
30/09/2022;0.30
30/09/2022;0.80
30/09/2022;1.10
30/09/2022;0.80
30/09/2022;0.30
30/09/2022;0.10
30/09/2022;2.40
30/09/2022;0.10
30/09/2022;0.00
30/09/2022;0.00
30/09/2022;0.00
30/09/2022;0.00
30/09/2022;0.10
30/09/2022;2.10
30/09/2022;3.70
30/09/2022;4.90
30/09/2022;28.20
30/09/2022;34.90
30/09/2022;20.50
1/10/2022;18.20
1/10/2022;5.50
1/10/2022;2.80
1/10/2022;0.20
1/10/2022;0.80
1/10/2022;2.70
1/10/2022;3.00
1/10/2022;1.80
1/10/2022;0.80
1/10/2022;1.00
1/10/2022;0.10
1/10/2022;0.00
1/10/2022;0.00
1/10/2022;0.00
1/10/2022;0.00
1/10/2022;0.00
1/10/2022;0.00
1/10/2022;0.00
1/10/2022;0.00
1/10/2022;12.80
1/10/2022;13.00
1/10/2022;21.00
1/10/2022;15.20
1/10/2022;0.50
2/10/2022;0.10
2/10/2022;1.00
2/10/2022;4.80
2/10/2022;2.50
2/10/2022;1.80
2/10/2022;5.00
2/10/2022;1.70
2/10/2022;3.00
2/10/2022;2.00
2/10/2022;0.00
2/10/2022;0.00
2/10/2022;0.00
2/10/2022;0.00
2/10/2022;0.00
2/10/2022;0.00
2/10/2022;0.00
2/10/2022;0.00
2/10/2022;0.10
2/10/2022;0.10
2/10/2022;0.00
2/10/2022;0.10
2/10/2022;0.80
2/10/2022;1.10
2/10/2022;1.60
3/10/2022;2.70
3/10/2022;3.00
3/10/2022;5.20
3/10/2022;29.30
3/10/2022;28.30
3/10/2022;12.60
3/10/2022;9.30
3/10/2022;7.70
3/10/2022;0.70
4/10/2022;5.50
4/10/2022;3.50
4/10/2022;2.60
4/10/2022;5.70
4/10/2022;3.70
4/10/2022;0.10
4/10/2022;0.10
4/10/2022;0.10
4/10/2022;0.00
4/10/2022;0.00
4/10/2022;0.00
4/10/2022;8.10
4/10/2022;10.10
4/10/2022;1.20
4/10/2022;0.50
4/10/2022;0.20
4/10/2022;0.00
4/10/2022;0.00
4/10/2022;0.00
4/10/2022;0.00
5/10/2022;0.00
5/10/2022;5.40
5/10/2022;29.30
5/10/2022;30.60
5/10/2022;25.70
5/10/2022;20.00
5/10/2022;20.80
5/10/2022;24.70
5/10/2022;11.90
5/10/2022;0.00
5/10/2022;0.00
5/10/2022;0.00
5/10/2022;0.00
5/10/2022;0.00
5/10/2022;0.10
5/10/2022;0.80
5/10/2022;0.00
5/10/2022;0.00
5/10/2022;0.00
5/10/2022;0.10
5/10/2022;0.50
5/10/2022;1.70
5/10/2022;2.10
5/10/2022;3.50
6/10/2022;4.80
6/10/2022;5.80
6/10/2022;21.50
6/10/2022;28.40
6/10/2022;20.90
6/10/2022;16.00
6/10/2022;11.90
6/10/2022;23.50
6/10/2022;15.90
6/10/2022;0.40
6/10/2022;0.70
6/10/2022;1.60
6/10/2022;4.20
6/10/2022;3.80
6/10/2022;4.70
6/10/2022;4.50
6/10/2022;4.10
6/10/2022;4.10
6/10/2022;5.80
6/10/2022;9.90
6/10/2022;14.00
6/10/2022;22.20
6/10/2022;19.20
6/10/2022;16.80
7/10/2022;18.10
7/10/2022;28.00
7/10/2022;25.70
7/10/2022;27.60
7/10/2022;15.40
7/10/2022;6.30
7/10/2022;5.50
7/10/2022;3.60
7/10/2022;5.00
7/10/2022;7.50
7/10/2022;8.70
7/10/2022;8.00
7/10/2022;5.30
7/10/2022;5.20
7/10/2022;5.10
7/10/2022;5.50
7/10/2022;8.50
7/10/2022;5.00
7/10/2022;0.50
7/10/2022;0.00
8/10/2022;0.10
8/10/2022;0.10
8/10/2022;0.10
8/10/2022;3.80
8/10/2022;10.90
8/10/2022;12.70
8/10/2022;8.80
8/10/2022;9.00
8/10/2022;6.30
8/10/2022;1.20
8/10/2022;3.30
8/10/2022;4.60
8/10/2022;3.00
8/10/2022;2.30
8/10/2022;1.50
8/10/2022;1.10
8/10/2022;1.40
8/10/2022;1.90
8/10/2022;3.30
8/10/2022;4.20
8/10/2022;3.80
8/10/2022;2.80
8/10/2022;1.00
8/10/2022;1.10
9/10/2022;1.60
9/10/2022;2.50
9/10/2022;4.20
9/10/2022;5.10
9/10/2022;4.90
9/10/2022;5.70
9/10/2022;5.20
9/10/2022;2.70
9/10/2022;2.30
9/10/2022;1.70
9/10/2022;1.80
9/10/2022;0.60
9/10/2022;1.30
9/10/2022;1.30
9/10/2022;3.40
9/10/2022;7.00
9/10/2022;6.80
9/10/2022;5.70
9/10/2022;5.40
9/10/2022;4.70
9/10/2022;4.40
9/10/2022;4.30
9/10/2022;8.40
9/10/2022;5.80
10/10/2022;2.90
10/10/2022;4.40
10/10/2022;3.90
10/10/2022;4.40
10/10/2022;2.10
10/10/2022;2.80
10/10/2022;4.80
10/10/2022;2.70
10/10/2022;1.80
10/10/2022;0.90
10/10/2022;0.00
10/10/2022;0.00
10/10/2022;0.00
10/10/2022;0.00
10/10/2022;0.00
10/10/2022;0.00
10/10/2022;0.00
10/10/2022;0.00
10/10/2022;0.00
10/10/2022;0.00
10/10/2022;0.00
10/10/2022;0.00
10/10/2022;0.00
10/10/2022;0.00
11/10/2022;0.00
11/10/2022;0.00
11/10/2022;0.00
11/10/2022;0.00
11/10/2022;0.00
11/10/2022;0.00
11/10/2022;0.10
11/10/2022;0.10
11/10/2022;0.00
11/10/2022;0.00
11/10/2022;0.00
11/10/2022;0.10
11/10/2022;0.20
11/10/2022;0.10
11/10/2022;0.40
11/10/2022;0.00
11/10/2022;0.30
11/10/2022;0.60
11/10/2022;0.10
11/10/2022;0.10
11/10/2022;0.20
11/10/2022;0.10
11/10/2022;0.50
11/10/2022;0.30
12/10/2022;0.30
12/10/2022;0.40
12/10/2022;0.60
12/10/2022;1.10
12/10/2022;0.60
12/10/2022;0.50
12/10/2022;0.70
12/10/2022;0.30
12/10/2022;0.30
12/10/2022;0.10
12/10/2022;0.10
12/10/2022;0.00
12/10/2022;0.00
12/10/2022;0.00
12/10/2022;0.00
12/10/2022;0.00
12/10/2022;0.00
12/10/2022;0.00
12/10/2022;0.00
12/10/2022;0.10
12/10/2022;0.00
12/10/2022;0.00
12/10/2022;0.00
12/10/2022;0.00
13/10/2022;0.00
13/10/2022;0.00
13/10/2022;0.00
13/10/2022;0.00
13/10/2022;0.00
13/10/2022;0.00
13/10/2022;0.00
13/10/2022;0.00
13/10/2022;0.00
13/10/2022;0.00
13/10/2022;0.00
14/10/2022;0.00
14/10/2022;0.00
14/10/2022;0.00
14/10/2022;0.00
14/10/2022;0.00
14/10/2022;0.00
14/10/2022;0.00
14/10/2022;0.00
14/10/2022;0.00
14/10/2022;0.00
14/10/2022;0.00
14/10/2022;0.00
14/10/2022;0.00
15/10/2022;0.00
15/10/2022;0.00
15/10/2022;0.00
26/10/2022;0.10
26/10/2022;0.40
26/10/2022;0.50
26/10/2022;0.60
26/10/2022;1.00
26/10/2022;2.00
26/10/2022;3.00
26/10/2022;4.40
26/10/2022;5.00
27/10/2022;3.00
27/10/2022;2.30
27/10/2022;2.30
27/10/2022;2.40
27/10/2022;2.40
27/10/2022;2.20
27/10/2022;1.30
27/10/2022;2.90
28/10/2022;23.50
28/10/2022;34.00
28/10/2022;33.30
28/10/2022;18.30
28/10/2022;19.10
28/10/2022;17.90
28/10/2022;16.90
28/10/2022;23.20
28/10/2022;29.50
28/10/2022;19.80
28/10/2022;10.90
28/10/2022;11.40
28/10/2022;17.40
28/10/2022;18.30
28/10/2022;18.90
28/10/2022;16.40
28/10/2022;8.60
28/10/2022;1.10
28/10/2022;3.00
28/10/2022;2.80
28/10/2022;2.80
28/10/2022;1.70
28/10/2022;1.10
28/10/2022;2.40
29/10/2022;2.00
29/10/2022;2.90
29/10/2022;3.50
29/10/2022;3.40
29/10/2022;2.40
29/10/2022;0.60
29/10/2022;1.60
29/10/2022;6.60
29/10/2022;7.40
29/10/2022;5.20
29/10/2022;2.80
29/10/2022;1.40
29/10/2022;3.20
29/10/2022;2.90
29/10/2022;1.50
29/10/2022;4.30
29/10/2022;8.10
29/10/2022;8.20
29/10/2022;9.30
29/10/2022;10.40
29/10/2022;12.00
31/10/2022;0.00
31/10/2022;0.00
31/10/2022;0.10
31/10/2022;0.10
31/10/2022;0.40
31/10/2022;1.40
31/10/2022;1.40
1/11/2022;2.30
1/11/2022;1.70
1/11/2022;3.00
1/11/2022;6.80
1/11/2022;6.20
1/11/2022;1.90
1/11/2022;1.00
1/11/2022;2.30
1/11/2022;3.20
1/11/2022;2.00
1/11/2022;1.50
1/11/2022;1.30
1/11/2022;0.70
1/11/2022;0.10
1/11/2022;0.10
2/11/2022;0.20
2/11/2022;0.50
2/11/2022;0.50
2/11/2022;0.90
2/11/2022;2.60
2/11/2022;2.40
2/11/2022;2.00
2/11/2022;1.20
2/11/2022;1.70
2/11/2022;1.00
2/11/2022;1.30
2/11/2022;1.60
2/11/2022;0.10
2/11/2022;0.00
2/11/2022;0.00
2/11/2022;0.00
2/11/2022;0.00
2/11/2022;0.00
2/11/2022;0.00
2/11/2022;0.00
2/11/2022;0.00
2/11/2022;0.00
2/11/2022;0.70
2/11/2022;0.40
3/11/2022;0.00
3/11/2022;0.10
3/11/2022;0.60
3/11/2022;0.30
3/11/2022;0.10
3/11/2022;0.10
3/11/2022;0.00
3/11/2022;0.20
3/11/2022;0.10
3/11/2022;0.00
3/11/2022;0.50
3/11/2022;0.60
3/11/2022;0.10
3/11/2022;0.10
3/11/2022;0.10
3/11/2022;0.70
3/11/2022;1.40
3/11/2022;1.10
3/11/2022;0.30
3/11/2022;0.10
3/11/2022;0.30
3/11/2022;0.20
3/11/2022;0.10
3/11/2022;0.20
5/11/2022;2.80
5/11/2022;2.90
5/11/2022;1.20
5/11/2022;0.30
5/11/2022;0.50
5/11/2022;0.40
5/11/2022;0.60
5/11/2022;0.70
5/11/2022;0.60
5/11/2022;0.50
5/11/2022;0.50
5/11/2022;0.50
5/11/2022;2.30
5/11/2022;3.60
5/11/2022;0.80
6/11/2022;0.00
6/11/2022;0.10
6/11/2022;1.00
6/11/2022;0.70
6/11/2022;0.10
6/11/2022;0.00
6/11/2022;0.00
6/11/2022;2.80
6/11/2022;4.30
6/11/2022;0.00
6/11/2022;0.00
6/11/2022;0.10
6/11/2022;0.30
6/11/2022;0.50
6/11/2022;1.00
6/11/2022;3.30
6/11/2022;2.10
6/11/2022;2.40
6/11/2022;0.80
6/11/2022;1.10
6/11/2022;0.10
6/11/2022;0.00
6/11/2022;0.00
6/11/2022;0.00
7/11/2022;0.00
7/11/2022;0.70
7/11/2022;1.80
7/11/2022;7.70
7/11/2022;13.00
7/11/2022;15.40
7/11/2022;8.30
7/11/2022;9.50
7/11/2022;3.80
7/11/2022;0.00
7/11/2022;0.10
7/11/2022;0.10
7/11/2022;0.00
7/11/2022;0.00
7/11/2022;0.00
7/11/2022;0.00
7/11/2022;0.00
7/11/2022;0.20
7/11/2022;0.20
7/11/2022;0.10
7/11/2022;2.00
7/11/2022;2.80
7/11/2022;1.10
7/11/2022;1.00
8/11/2022;0.60
8/11/2022;0.10
8/11/2022;0.10
8/11/2022;0.20
8/11/2022;0.30
8/11/2022;0.30
8/11/2022;1.60
8/11/2022;0.30
8/11/2022;0.20
8/11/2022;0.10
8/11/2022;0.00
8/11/2022;0.00
8/11/2022;0.00
8/11/2022;0.00
8/11/2022;0.00
8/11/2022;0.00
8/11/2022;0.00
8/11/2022;0.10
8/11/2022;0.00
8/11/2022;0.20
9/11/2022;0.00
9/11/2022;0.00
9/11/2022;0.00
9/11/2022;0.00
9/11/2022;0.30
9/11/2022;0.00
9/11/2022;2.30
9/11/2022;13.50
9/11/2022;9.00
9/11/2022;1.50
9/11/2022;2.50
9/11/2022;3.10
10/11/2022;3.20
10/11/2022;3.50
10/11/2022;0.50
10/11/2022;0.10
10/11/2022;0.50
10/11/2022;0.30
10/11/2022;0.60
10/11/2022;4.70
10/11/2022;2.90
10/11/2022;2.20
10/11/2022;0.30
10/11/2022;0.30
10/11/2022;0.10
10/11/2022;0.00
10/11/2022;0.10
10/11/2022;0.00
10/11/2022;0.00
10/11/2022;0.00
10/11/2022;0.50
10/11/2022;19.90
10/11/2022;13.80
10/11/2022;15.60
14/11/2022;2.60
14/11/2022;3.10
14/11/2022;7.40
14/11/2022;8.50
14/11/2022;10.50
14/11/2022;12.20
14/11/2022;12.50
14/11/2022;10.30
14/11/2022;7.60
15/11/2022;1.80
15/11/2022;0.90
15/11/2022;4.30
15/11/2022;0.00
15/11/2022;0.00
15/11/2022;0.00
15/11/2022;0.00
15/11/2022;0.10
15/11/2022;0.20
15/11/2022;0.50
15/11/2022;1.10
15/11/2022;2.50
16/11/2022;2.60
16/11/2022;2.80
16/11/2022;2.40
16/11/2022;1.60
16/11/2022;2.10
16/11/2022;3.10
16/11/2022;4.10
16/11/2022;3.90
16/11/2022;3.30
16/11/2022;2.40
16/11/2022;1.80
16/11/2022;1.70
16/11/2022;1.90
16/11/2022;4.10
16/11/2022;2.60
16/11/2022;20.20
16/11/2022;19.10
16/11/2022;6.30
16/11/2022;4.30
16/11/2022;3.30
16/11/2022;3.20
16/11/2022;3.00
16/11/2022;3.70
16/11/2022;5.60
17/11/2022;4.00
17/11/2022;5.00
17/11/2022;3.10
17/11/2022;1.40
17/11/2022;0.90
17/11/2022;1.00
17/11/2022;1.00
17/11/2022;0.80
17/11/2022;3.00
17/11/2022;3.50
17/11/2022;3.10
17/11/2022;3.10
17/11/2022;3.40
17/11/2022;1.30
17/11/2022;1.20
17/11/2022;1.10
17/11/2022;0.30
17/11/2022;0.20
17/11/2022;0.30
17/11/2022;0.50
17/11/2022;0.20
17/11/2022;0.70
17/11/2022;1.60
17/11/2022;1.60
18/11/2022;1.80
18/11/2022;2.40
18/11/2022;2.50
18/11/2022;2.50
18/11/2022;1.60
18/11/2022;0.80
18/11/2022;0.50
18/11/2022;0.50
18/11/2022;0.70
18/11/2022;0.90
18/11/2022;1.50
18/11/2022;2.20
18/11/2022;3.20
18/11/2022;4.30
18/11/2022;6.10
18/11/2022;6.30
18/11/2022;6.10
18/11/2022;5.00
18/11/2022;4.80
18/11/2022;4.80
18/11/2022;4.80
18/11/2022;5.20
20/11/2022;2.20
21/11/2022;2.90
21/11/2022;0.10
21/11/2022;0.00
21/11/2022;0.10
21/11/2022;0.00
21/11/2022;0.00
21/11/2022;0.10
21/11/2022;0.10
21/11/2022;0.20
21/11/2022;0.40
21/11/2022;0.80
21/11/2022;0.80
21/11/2022;0.50
21/11/2022;0.10
21/11/2022;0.30
22/11/2022;0.10
22/11/2022;0.00
22/11/2022;0.50
22/11/2022;1.40
22/11/2022;1.70
22/11/2022;0.60
22/11/2022;3.40
22/11/2022;1.50
22/11/2022;2.70
22/11/2022;0.50
22/11/2022;0.00
22/11/2022;0.00
22/11/2022;0.00
22/11/2022;0.00
22/11/2022;0.00
22/11/2022;0.00
22/11/2022;0.00
22/11/2022;0.00
22/11/2022;0.10
22/11/2022;0.10
22/11/2022;0.30
22/11/2022;1.40
22/11/2022;33.40
22/11/2022;28.10
23/11/2022;11.40
23/11/2022;10.90
23/11/2022;7.30
23/11/2022;5.40
23/11/2022;1.00
23/11/2022;3.00
23/11/2022;1.40
23/11/2022;12.30
23/11/2022;14.40
23/11/2022;1.60
23/11/2022;0.60
23/11/2022;0.20
23/11/2022;0.00
23/11/2022;0.00
23/11/2022;0.00
23/11/2022;0.00
23/11/2022;0.10
23/11/2022;0.30
23/11/2022;0.40
23/11/2022;0.20
23/11/2022;0.20
23/11/2022;0.30
24/11/2022;2.10
24/11/2022;4.80
24/11/2022;6.10
24/11/2022;9.10
24/11/2022;7.50
24/11/2022;7.10
24/11/2022;6.00
24/11/2022;6.50
24/11/2022;17.70
24/11/2022;6.90
24/11/2022;3.80
24/11/2022;6.50
24/11/2022;2.20
25/11/2022;0.10
25/11/2022;0.10
25/11/2022;0.40
25/11/2022;0.80
25/11/2022;1.20
25/11/2022;1.50
25/11/2022;2.80
25/11/2022;3.20
25/11/2022;3.20
25/11/2022;2.00
25/11/2022;0.80
25/11/2022;0.20
25/11/2022;0.30
25/11/2022;0.40
25/11/2022;1.10
25/11/2022;2.00
25/11/2022;2.40
25/11/2022;2.20
25/11/2022;2.50
25/11/2022;3.80
25/11/2022;4.30
25/11/2022;4.10
25/11/2022;4.20
25/11/2022;3.50
26/11/2022;2.90
26/11/2022;2.20
26/11/2022;2.10
26/11/2022;1.40
26/11/2022;1.10
26/11/2022;1.10
26/11/2022;1.30
26/11/2022;1.00
26/11/2022;1.40
26/11/2022;1.90
26/11/2022;2.50
26/11/2022;2.30
26/11/2022;1.40
26/11/2022;0.60
26/11/2022;0.70
26/11/2022;0.60
26/11/2022;0.20
26/11/2022;0.00
26/11/2022;0.00
26/11/2022;0.10
26/11/2022;0.50
26/11/2022;0.00
26/11/2022;0.00
26/11/2022;0.10
27/11/2022;0.10
27/11/2022;0.20
27/11/2022;0.60
27/11/2022;1.10
27/11/2022;1.10
27/11/2022;2.00
27/11/2022;0.70
27/11/2022;0.30
27/11/2022;0.20
27/11/2022;0.20
27/11/2022;0.20
27/11/2022;0.10
27/11/2022;0.10
27/11/2022;0.20
27/11/2022;0.10
27/11/2022;0.10
27/11/2022;0.10
27/11/2022;0.10
27/11/2022;0.30
27/11/2022;0.30
27/11/2022;0.60
27/11/2022;1.00
27/11/2022;1.10
27/11/2022;0.90
28/11/2022;1.60
28/11/2022;2.00
28/11/2022;4.80
28/11/2022;5.60
28/11/2022;12.40
28/11/2022;20.50
28/11/2022;17.60
28/11/2022;7.80
28/11/2022;1.10
28/11/2022;0.00
28/11/2022;0.00
28/11/2022;0.10
28/11/2022;0.00
28/11/2022;0.10
28/11/2022;0.30
28/11/2022;0.20
28/11/2022;0.00
28/11/2022;0.10
28/11/2022;0.10
28/11/2022;0.20
28/11/2022;0.10
28/11/2022;0.10
28/11/2022;0.20
28/11/2022;0.20
29/11/2022;0.20
29/11/2022;0.20
29/11/2022;0.30
29/11/2022;0.10
29/11/2022;0.10
29/11/2022;0.10
29/11/2022;0.50
29/11/2022;1.10
29/11/2022;1.20
29/11/2022;0.70
29/11/2022;0.50
29/11/2022;0.20
29/11/2022;0.30
29/11/2022;0.50
29/11/2022;0.40
29/11/2022;0.20
29/11/2022;0.50
29/11/2022;0.30
29/11/2022;0.60
29/11/2022;0.80
29/11/2022;2.20
29/11/2022;0.90
29/11/2022;1.30
29/11/2022;1.30
30/11/2022;1.80
30/11/2022;1.00
30/11/2022;0.40
30/11/2022;0.10
30/11/2022;0.10
30/11/2022;0.00
30/11/2022;0.10
30/11/2022;0.00
30/11/2022;0.00
30/11/2022;0.00
30/11/2022;0.00
30/11/2022;0.00
30/11/2022;0.00
30/11/2022;0.00
30/11/2022;0.10
30/11/2022;0.20
30/11/2022;0.20
30/11/2022;0.10
30/11/2022;0.10
30/11/2022;0.10
30/11/2022;0.10
30/11/2022;0.80
30/11/2022;0.90
30/11/2022;0.60
1/12/2022;1.30
1/12/2022;0.90
1/12/2022;5.20
1/12/2022;8.40
1/12/2022;8.80
1/12/2022;8.60
1/12/2022;1.60
1/12/2022;1.10
1/12/2022;2.40
1/12/2022;2.30
1/12/2022;2.20
1/12/2022;1.70
1/12/2022;1.10
1/12/2022;1.50
1/12/2022;2.60
1/12/2022;0.60
1/12/2022;0.10
1/12/2022;0.10
1/12/2022;1.70
1/12/2022;2.80
1/12/2022;1.30
1/12/2022;1.50
1/12/2022;3.30
1/12/2022;1.20
2/12/2022;3.10
2/12/2022;5.50
2/12/2022;5.90
2/12/2022;5.60
2/12/2022;5.50
2/12/2022;4.30
2/12/2022;4.70
2/12/2022;4.60
2/12/2022;3.00
2/12/2022;2.10
2/12/2022;1.20
2/12/2022;0.50
2/12/2022;0.10
2/12/2022;0.20
2/12/2022;0.10
2/12/2022;0.10
2/12/2022;0.20
2/12/2022;0.20
2/12/2022;0.30
2/12/2022;0.40
2/12/2022;0.20
2/12/2022;0.10
2/12/2022;0.40
2/12/2022;0.90
3/12/2022;2.40
3/12/2022;4.30
3/12/2022;0.50
3/12/2022;0.20
3/12/2022;0.30
3/12/2022;0.30
3/12/2022;0.30
15/12/2022;1.10
15/12/2022;0.40
16/12/2022;0.20
16/12/2022;0.10
16/12/2022;0.00
16/12/2022;0.00
16/12/2022;0.50
16/12/2022;0.50
16/12/2022;0.70
16/12/2022;0.50
16/12/2022;10.80
17/12/2022;10.10
17/12/2022;9.40
17/12/2022;6.70
17/12/2022;6.30
17/12/2022;3.40
17/12/2022;4.80
20/12/2022;33.40
20/12/2022;14.60
20/12/2022;5.70
20/12/2022;6.00
20/12/2022;6.40
20/12/2022;7.10
